Unnamed: 0,ID,Year_Birth,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Education_2n Cycle,Education_Basic,Education_Graduation,Education_Master,Education_PhD,Marital_Status_Absurd,Marital_Status_Alone,Marital_Status_Divorced,Marital_Status_Married,Marital_Status_Single,Marital_Status_Together,Marital_Status_Widow,Marital_Status_YOLO,total_spent,total_purchases,ROI,Total_Conversions,Conversion_Rate,CPA,Total_Leads,Max_Leads_Source,Total_Purchases,Total_Spent
1100,5538,1975,83829.0,0,0,2013-10-08,78,897,161,430,186,161,27,0,4,7,6,1,1,0,1,1,0,0,3,11,1,False,False,True,False,False,False,False,True,False,False,False,False,False,1862,17,266.66666666666663,3,1.0,1.0,17,NumCatalogPurchases,17,1862
1101,10552,1979,54210.0,0,1,2013-05-20,18,70,54,109,80,9,45,2,4,1,7,5,0,0,0,0,0,0,3,11,0,True,False,False,False,False,False,False,False,True,False,False,False,False,367,12,266.66666666666663,0,0.0,0.0,12,NumStorePurchases,12,367
1102,1545,1986,38508.0,1,0,2013-08-02,95,120,19,206,25,19,54,6,7,2,5,8,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,True,False,False,False,False,443,14,266.66666666666663,0,0.0,0.0,14,NumWebPurchases,14,443
1103,7409,1970,53187.0,1,0,2013-10-26,66,211,2,30,7,7,10,2,4,1,6,5,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,False,False,True,False,False,267,11,266.66666666666663,0,0.0,0.0,11,NumStorePurchases,11,267
1104,4444,1972,30023.0,1,0,2014-03-24,28,11,0,16,7,6,21,1,2,0,3,8,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,True,False,False,False,False,61,5,266.66666666666663,0,0.0,0.0,5,NumStorePurchases,5,61
1105,146,1960,76045.0,0,0,2013-11-15,78,760,53,400,17,93,0,1,4,5,11,2,0,0,0,1,0,0,3,11,0,False,False,False,False,True,False,False,False,False,True,False,False,False,1323,20,266.66666666666663,1,1.0,3.0,20,NumStorePurchases,20,1323
1106,6271,1952,50870.0,0,1,2014-06-19,13,53,0,8,0,0,2,1,2,0,3,5,0,0,0,0,0,0,3,11,0,False,False,False,False,True,False,False,False,True,False,False,False,False,63,5,266.66666666666663,0,0.0,0.0,5,NumStorePurchases,5,63
1107,10065,1970,15315.0,0,0,2013-08-03,27,7,4,13,15,8,17,2,2,0,4,5,0,0,0,0,0,0,3,11,0,True,False,False,False,False,False,False,False,True,False,False,False,False,64,6,266.66666666666663,0,0.0,0.0,6,NumStorePurchases,6,64
1108,4741,1974,65463.0,1,0,2014-01-30,17,391,32,70,21,32,16,2,6,2,9,5,0,1,0,0,0,0,3,11,0,True,False,False,False,False,False,False,False,True,False,False,False,False,562,17,266.66666666666663,1,1.0,3.0,17,NumStorePurchases,17,562
1109,246,1965,66480.0,1,1,2014-05-31,71,199,9,57,20,21,6,7,4,1,7,4,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,True,False,False,False,False,312,12,266.66666666666663,0,0.0,0.0,12,NumStorePurchases,12,312
1110,375,1954,76773.0,0,0,2013-02-25,79,516,56,449,86,33,16,1,2,2,11,1,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,True,False,False,False,False,False,1156,15,266.66666666666663,0,0.0,0.0,15,NumStorePurchases,15,1156
1111,1524,1983,81698.0,0,0,2013-03-01,1,709,45,115,30,160,45,1,8,2,5,5,0,0,0,1,0,0,3,11,1,True,False,False,False,False,False,False,False,False,True,False,False,False,1104,15,266.66666666666663,1,1.0,3.0,15,NumWebPurchases,15,1104
1112,10022,1973,54466.0,1,1,2014-02-09,78,12,0,4,0,0,0,1,1,0,2,5,0,0,0,0,0,0,3,11,0,False,False,False,False,True,False,False,False,False,True,False,False,False,16,3,266.66666666666663,0,0.0,0.0,3,NumStorePurchases,3,16
1113,7451,1960,98777.0,0,0,2014-02-17,23,1000,19,711,125,115,38,0,4,6,9,1,0,1,0,0,0,0,3,11,0,False,False,False,True,False,False,False,False,False,True,False,False,False,2008,19,266.66666666666663,1,1.0,3.0,19,NumStorePurchases,19,2008
1114,11010,1984,16269.0,1,0,2013-08-30,75,19,3,18,3,1,0,3,3,0,3,8,0,0,0,0,0,0,3,11,0,False,False,False,False,True,False,False,False,False,True,False,False,False,44,6,266.66666666666663,0,0.0,0.0,6,NumWebPurchases,6,44
1115,4356,1971,71819.0,0,1,2013-08-28,70,1224,28,140,0,14,168,3,3,3,5,6,0,1,1,0,0,0,3,11,0,False,False,True,False,False,False,False,False,False,False,True,False,False,1574,11,266.66666666666663,2,1.0,1.5,11,NumStorePurchases,11,1574
1116,3885,1983,33569.0,1,0,2013-10-16,10,16,2,18,3,0,24,1,1,1,2,8,1,0,0,0,0,0,3,11,1,False,False,False,False,True,False,False,False,True,False,False,False,False,63,4,266.66666666666663,1,1.0,3.0,4,NumStorePurchases,4,63
1117,1175,1983,36262.0,0,0,2013-09-20,24,88,39,54,64,28,153,1,3,5,3,6,1,0,0,0,0,0,3,11,1,False,False,False,True,False,False,False,False,True,False,False,False,False,426,11,266.66666666666663,1,1.0,3.0,11,NumCatalogPurchases,11,426
1118,880,1966,22634.0,0,0,2013-01-16,47,2,23,11,8,6,46,1,2,1,2,8,0,0,0,0,0,0,3,11,0,False,True,False,False,False,False,False,False,False,False,True,False,False,96,5,266.66666666666663,0,0.0,0.0,5,NumWebPurchases,5,96
1119,2320,1978,47025.0,0,1,2013-09-12,98,508,11,59,23,5,29,5,11,1,6,9,0,0,0,0,0,0,3,11,0,True,False,False,False,False,False,False,False,True,False,False,False,False,635,18,266.66666666666663,0,0.0,0.0,18,NumWebPurchases,18,635
1120,850,1968,70566.0,0,1,2013-10-06,4,381,28,215,84,28,21,2,6,5,9,3,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,False,True,False,False,False,757,20,266.66666666666663,0,0.0,0.0,20,NumStorePurchases,20,757
1121,4713,1979,31605.0,1,0,2012-11-22,15,74,0,42,2,1,6,2,2,1,4,7,0,0,0,0,0,0,3,11,0,False,False,False,False,True,False,False,False,True,False,False,False,False,125,7,266.66666666666663,0,0.0,0.0,7,NumStorePurchases,7,125
1122,675,1973,52034.0,1,1,2013-05-17,67,146,0,93,7,13,73,5,4,2,5,7,0,0,0,0,0,0,3,11,0,False,False,False,True,False,False,False,True,False,False,False,False,False,332,11,266.66666666666663,0,0.0,0.0,11,NumStorePurchases,11,332
1123,5025,1979,48526.0,1,0,2013-12-24,32,23,17,23,43,20,9,1,2,1,4,3,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,False,True,False,False,False,135,7,266.66666666666663,0,0.0,0.0,7,NumStorePurchases,7,135
1124,2308,1954,46734.0,0,1,2012-11-18,40,110,5,137,26,23,29,2,6,1,5,7,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,True,False,False,False,False,330,12,266.66666666666663,0,0.0,0.0,12,NumWebPurchases,12,330
1125,5995,1962,39552.0,1,1,2012-12-18,54,165,3,147,4,24,41,7,6,2,5,8,0,0,0,0,0,0,3,11,1,False,False,True,False,False,False,False,True,False,False,False,False,False,384,13,266.66666666666663,0,0.0,0.0,13,NumWebPurchases,13,384
1126,6749,1966,86358.0,1,1,2012-08-08,78,957,47,494,82,47,95,4,5,3,6,8,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,False,True,False,False,False,1722,14,266.66666666666663,0,0.0,0.0,14,NumStorePurchases,14,1722
1127,1010,1977,46931.0,2,1,2014-04-24,94,41,0,17,3,1,16,2,1,1,3,3,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,False,False,True,False,False,78,5,266.66666666666663,0,0.0,0.0,5,NumStorePurchases,5,78
1128,8977,1985,16581.0,0,0,2013-01-12,51,1,3,4,2,3,11,1,0,0,3,4,0,0,0,0,0,0,3,11,0,False,True,False,False,False,False,False,False,False,True,False,False,False,24,3,266.66666666666663,0,0.0,0.0,3,NumStorePurchases,3,24
1129,4756,1952,63998.0,0,0,2013-12-20,42,176,29,818,0,33,112,1,7,6,11,4,0,0,0,0,0,0,3,11,1,True,False,False,False,False,False,False,True,False,False,False,False,False,1168,24,266.66666666666663,0,0.0,0.0,24,NumStorePurchases,24,1168
1130,3412,1951,67381.0,0,1,2013-01-15,67,815,8,53,11,0,70,4,2,2,9,7,0,1,0,0,0,0,3,11,0,False,False,False,True,False,False,False,False,True,False,False,False,False,957,13,266.66666666666663,1,1.0,3.0,13,NumStorePurchases,13,957
1131,606,1967,25930.0,1,1,2013-10-10,87,6,1,2,2,0,4,1,1,0,2,7,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,False,True,False,False,False,15,3,266.66666666666663,0,0.0,0.0,3,NumStorePurchases,3,15
1132,5961,1978,42693.0,1,0,2014-06-07,29,8,4,20,6,3,16,1,1,0,3,5,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,True,False,False,False,False,57,4,266.66666666666663,0,0.0,0.0,4,NumStorePurchases,4,57
1133,2975,1976,85606.0,0,1,2012-11-12,89,717,42,864,219,30,84,2,6,7,9,3,0,0,0,1,0,0,3,11,0,False,False,True,False,False,False,False,False,False,False,True,False,False,1956,22,266.66666666666663,1,1.0,3.0,22,NumStorePurchases,22,1956
1134,2894,1985,72903.0,0,0,2013-10-29,74,1067,138,750,0,19,39,1,7,5,8,4,0,1,1,1,0,0,3,11,1,False,False,True,False,False,False,False,False,False,True,False,False,False,2013,20,266.66666666666663,3,1.0,1.0,20,NumStorePurchases,20,2013
1135,7613,1974,49669.0,1,0,2014-05-24,97,166,5,107,11,8,29,2,5,1,6,6,0,0,0,0,0,0,3,11,0,True,False,False,False,False,False,False,False,False,False,True,False,False,326,12,266.66666666666663,0,0.0,0.0,12,NumStorePurchases,12,326
1136,10542,1968,36778.0,1,1,2012-08-05,63,29,4,34,2,4,4,3,3,0,3,9,0,0,0,0,0,0,3,11,0,False,False,False,False,True,False,False,False,True,False,False,False,False,77,6,266.66666666666663,0,0.0,0.0,6,NumWebPurchases,6,77
1137,8015,1962,85696.0,0,0,2013-05-03,88,714,76,395,116,0,12,1,4,6,9,1,0,0,0,0,0,0,3,11,1,False,False,False,False,True,False,False,True,False,False,False,False,False,1313,19,266.66666666666663,0,0.0,0.0,19,NumStorePurchases,19,1313
1138,10617,1989,10979.0,0,0,2014-05-22,34,8,4,10,2,2,4,2,3,0,3,5,0,0,0,0,0,0,3,11,0,False,False,False,True,False,False,False,True,False,False,False,False,False,30,6,266.66666666666663,0,0.0,0.0,6,NumWebPurchases,6,30
1139,11166,1961,49678.0,0,1,2013-02-02,81,229,5,56,3,2,20,2,6,2,4,7,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,True,False,False,False,False,315,12,266.66666666666663,0,0.0,0.0,12,NumWebPurchases,12,315
1140,849,1953,56129.0,0,1,2013-06-20,65,320,48,133,39,72,48,4,6,2,10,4,0,0,0,0,0,0,3,11,0,False,False,False,True,False,False,False,False,False,False,True,False,False,660,18,266.66666666666663,0,0.0,0.0,18,NumStorePurchases,18,660
1141,523,1989,37155.0,1,0,2013-01-31,51,23,0,26,7,15,3,1,2,0,4,5,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,True,False,False,False,False,74,6,266.66666666666663,0,0.0,0.0,6,NumStorePurchases,6,74
1142,4066,1978,21282.0,1,0,2014-05-11,76,1,5,8,4,8,20,2,2,1,2,6,0,0,0,0,0,0,3,11,0,True,False,False,False,False,False,False,True,False,False,False,False,False,46,5,266.66666666666663,0,0.0,0.0,5,NumWebPurchases,5,46
1143,8414,1962,33419.0,0,1,2013-08-17,76,56,0,12,0,0,18,2,2,0,4,7,0,0,0,0,0,0,3,11,0,False,False,False,False,True,False,False,False,False,True,False,False,False,86,6,266.66666666666663,0,0.0,0.0,6,NumStorePurchases,6,86
1144,819,1945,63285.0,0,0,2013-11-05,84,508,124,249,50,38,134,1,6,5,13,3,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,False,False,False,True,False,1103,24,266.66666666666663,0,0.0,0.0,24,NumStorePurchases,24,1103
1145,4961,1974,21255.0,1,0,2014-01-21,56,29,0,25,2,2,3,4,2,1,4,4,0,0,0,0,0,0,3,11,0,False,False,False,True,False,False,False,False,False,False,True,False,False,61,7,266.66666666666663,0,0.0,0.0,7,NumStorePurchases,7,61
1146,749,1981,42162.0,1,0,2013-11-19,31,46,7,59,2,4,27,2,3,1,3,6,1,0,0,0,0,0,3,11,1,False,False,True,False,False,False,False,False,False,False,True,False,False,145,7,266.66666666666663,1,1.0,3.0,7,NumWebPurchases,7,145
1147,5430,1956,54450.0,1,1,2012-09-14,0,454,0,171,8,19,32,12,9,2,8,8,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,False,False,True,False,False,684,19,266.66666666666663,0,0.0,0.0,19,NumWebPurchases,19,684
1148,7755,1954,57744.0,0,1,2013-11-12,91,350,3,39,0,0,19,2,9,1,4,8,0,0,0,0,0,0,3,11,0,False,False,False,False,True,False,False,False,True,False,False,False,False,411,14,266.66666666666663,0,0.0,0.0,14,NumWebPurchases,14,411
1149,10525,1986,26576.0,1,0,2012-10-13,40,10,0,8,0,0,9,1,1,0,2,9,1,0,0,0,0,0,3,11,1,False,False,True,False,False,False,False,False,False,True,False,False,False,27,3,266.66666666666663,1,1.0,3.0,3,NumStorePurchases,3,27
1150,1453,1943,57513.0,0,0,2013-07-06,59,735,40,183,52,20,30,2,9,3,13,6,0,0,0,0,0,0,3,11,0,False,False,False,False,True,False,False,False,False,False,False,True,False,1060,25,266.66666666666663,0,0.0,0.0,25,NumStorePurchases,25,1060
1151,8310,1964,68142.0,0,1,2012-08-29,96,897,126,196,91,112,37,3,10,4,7,6,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,False,False,True,False,False,1459,21,266.66666666666663,0,0.0,0.0,21,NumWebPurchases,21,1459
1152,10710,1979,7500.0,0,1,2012-08-29,61,5,2,3,3,0,5,1,1,0,2,8,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,True,False,False,False,False,18,3,266.66666666666663,0,0.0,0.0,3,NumStorePurchases,3,18
1153,5031,1974,83145.0,0,0,2012-09-22,14,777,35,731,39,137,114,1,5,9,11,2,0,0,1,0,0,0,3,11,1,False,False,True,False,False,False,False,False,False,False,True,False,False,1833,25,266.66666666666663,1,1.0,3.0,25,NumStorePurchases,25,1833
1154,2613,1960,54197.0,0,1,2014-04-03,16,162,6,37,6,13,13,2,1,3,6,1,0,0,0,0,0,0,3,11,0,False,False,False,True,False,False,False,False,True,False,False,False,False,237,10,266.66666666666663,0,0.0,0.0,10,NumStorePurchases,10,237
1155,213,1963,23091.0,1,1,2014-05-28,98,35,0,11,0,0,2,4,2,1,3,7,0,0,0,0,0,0,3,11,0,False,False,False,False,True,False,False,False,False,True,False,False,False,48,6,266.66666666666663,0,0.0,0.0,6,NumStorePurchases,6,48
1156,967,1976,46049.0,1,1,2013-07-21,11,342,9,112,19,14,19,10,5,2,9,7,0,0,0,0,0,0,3,11,1,False,False,True,False,False,False,False,False,True,False,False,False,False,515,16,266.66666666666663,0,0.0,0.0,16,NumStorePurchases,16,515
1157,1077,1974,56715.0,0,0,2012-12-05,52,258,105,239,237,172,9,1,7,3,4,4,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,False,False,True,False,False,1020,14,266.66666666666663,0,0.0,0.0,14,NumWebPurchases,14,1020
1158,7959,1961,79410.0,0,0,2014-05-29,19,658,80,483,123,13,13,1,3,2,5,1,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,True,False,False,False,False,1370,10,266.66666666666663,0,0.0,0.0,10,NumStorePurchases,10,1370
1159,640,1951,57304.0,0,1,2013-03-11,61,356,80,329,138,17,106,2,7,6,10,5,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,True,False,False,False,False,1026,23,266.66666666666663,0,0.0,0.0,23,NumStorePurchases,23,1026
1160,4252,1965,44375.0,0,1,2014-03-23,73,213,5,28,7,7,41,1,4,1,6,5,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,True,False,False,False,False,301,11,266.66666666666663,0,0.0,0.0,11,NumStorePurchases,11,301
1161,8432,1956,54450.0,1,1,2012-09-14,0,454,0,171,8,19,32,12,9,2,8,8,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,False,False,True,False,False,684,19,266.66666666666663,0,0.0,0.0,19,NumWebPurchases,19,684
1162,6218,1965,59594.0,0,1,2012-10-20,74,457,4,29,0,0,9,1,8,1,7,7,0,1,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,True,False,False,False,False,499,16,266.66666666666663,1,1.0,3.0,16,NumWebPurchases,16,499
1163,6905,1994,80685.0,0,0,2012-08-22,55,241,45,604,34,26,54,1,6,4,10,2,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,False,False,True,False,False,1004,20,266.66666666666663,0,0.0,0.0,20,NumStorePurchases,20,1004
1164,5922,1974,40344.0,0,1,2013-10-13,48,210,0,6,0,0,2,2,4,1,5,7,0,0,0,0,0,0,3,11,0,False,False,False,False,True,False,False,False,True,False,False,False,False,218,10,266.66666666666663,0,0.0,0.0,10,NumStorePurchases,10,218
1165,3598,1972,62710.0,0,1,2013-05-23,53,441,35,83,7,29,11,4,4,2,12,4,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,True,False,False,False,False,606,18,266.66666666666663,0,0.0,0.0,18,NumStorePurchases,18,606
1166,6116,1968,48985.0,0,1,2013-07-05,13,19,13,18,10,7,8,1,1,1,3,3,0,0,0,0,0,0,3,11,0,True,False,False,False,False,False,False,False,True,False,False,False,False,75,5,266.66666666666663,0,0.0,0.0,5,NumStorePurchases,5,75
1167,6263,1968,35322.0,1,2,2012-08-22,34,28,9,37,12,7,13,3,2,0,4,8,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,False,False,True,False,False,106,6,266.66666666666663,0,0.0,0.0,6,NumStorePurchases,6,106
1168,10486,1948,77142.0,0,0,2013-05-29,54,476,75,162,29,151,97,1,4,4,8,2,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,True,False,False,False,False,990,16,266.66666666666663,0,0.0,0.0,16,NumStorePurchases,16,990
1169,2410,1969,81657.0,0,0,2014-01-22,69,364,40,425,158,60,50,1,3,4,8,1,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,False,True,False,False,False,1097,15,266.66666666666663,0,0.0,0.0,15,NumStorePurchases,15,1097
1170,193,1996,14421.0,0,0,2014-02-17,81,0,0,2,3,3,8,1,1,0,2,5,1,0,0,0,0,0,3,11,0,False,True,False,False,False,False,False,False,True,False,False,False,False,16,3,266.66666666666663,1,1.0,3.0,3,NumStorePurchases,3,16
1171,3363,1974,20130.0,0,0,2014-03-17,99,0,6,3,7,6,12,1,1,0,3,8,0,0,0,0,0,0,3,11,0,True,False,False,False,False,False,False,False,True,False,False,False,False,34,4,266.66666666666663,0,0.0,0.0,4,NumStorePurchases,4,34
1172,8278,1990,74214.0,0,0,2012-08-26,3,863,83,547,86,99,33,1,8,2,5,5,0,0,0,0,0,0,3,11,0,False,False,False,False,True,False,False,False,True,False,False,False,False,1711,15,266.66666666666663,0,0.0,0.0,15,NumWebPurchases,15,1711
1173,10660,1957,66726.0,1,1,2014-01-12,61,349,7,35,0,0,47,3,8,2,4,7,0,1,0,0,0,0,3,11,0,False,False,False,True,False,False,False,False,True,False,False,False,False,438,14,266.66666666666663,1,1.0,3.0,14,NumWebPurchases,14,438
1174,8686,1979,23724.0,1,0,2013-01-08,65,5,23,15,0,18,14,2,2,0,3,8,0,0,0,0,0,0,3,11,0,False,True,False,False,False,False,False,False,False,False,True,False,False,75,5,266.66666666666663,0,0.0,0.0,5,NumStorePurchases,5,75
1175,1604,1960,47353.0,0,1,2013-11-13,93,184,2,19,8,8,4,3,2,2,6,5,0,0,0,0,0,0,3,11,0,False,False,False,True,False,False,False,False,True,False,False,False,False,225,10,266.66666666666663,0,0.0,0.0,10,NumStorePurchases,10,225
1176,5907,1952,33444.0,1,1,2012-11-03,24,8,0,8,0,0,2,1,1,0,2,8,0,0,0,0,0,0,3,11,0,False,False,False,True,False,False,False,False,True,False,False,False,False,18,3,266.66666666666663,0,0.0,0.0,3,NumStorePurchases,3,18
1177,10669,1981,54386.0,0,1,2013-05-17,8,277,21,64,62,21,25,2,3,2,10,3,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,True,False,False,False,False,470,15,266.66666666666663,0,0.0,0.0,15,NumStorePurchases,15,470
1178,2918,1981,28510.0,1,1,2013-04-13,72,44,5,19,0,4,19,3,2,0,4,5,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,True,False,False,False,False,False,91,6,266.66666666666663,0,0.0,0.0,6,NumStorePurchases,6,91
1179,5735,1991,90638.0,0,0,2014-02-13,29,1156,120,915,94,144,96,1,3,4,10,1,0,0,1,0,0,0,3,11,0,False,False,False,True,False,False,False,False,False,True,False,False,False,2525,17,266.66666666666663,1,1.0,3.0,17,NumStorePurchases,17,2525
1180,359,1950,48070.0,0,1,2013-01-13,33,373,14,83,6,9,19,3,8,2,6,7,0,0,0,0,0,1,3,11,0,False,False,True,False,False,False,False,False,False,False,True,False,False,504,16,266.66666666666663,0,0.0,0.0,16,NumWebPurchases,16,504
1181,8387,1957,43140.0,0,1,2013-01-05,68,134,8,76,6,0,11,1,4,1,5,6,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,True,False,False,False,False,235,10,266.66666666666663,0,0.0,0.0,10,NumStorePurchases,10,235
1182,1829,1961,54959.0,0,1,2013-01-19,55,1148,0,60,0,0,24,3,9,5,4,7,0,1,0,0,0,0,3,11,1,False,False,False,False,True,False,False,True,False,False,False,False,False,1232,18,266.66666666666663,1,1.0,3.0,18,NumWebPurchases,18,1232
1183,3839,1958,15056.0,1,1,2013-05-03,76,6,12,3,21,6,40,5,2,2,3,5,0,0,0,0,0,0,3,11,0,False,True,False,False,False,False,False,False,False,True,False,False,False,88,7,266.66666666666663,0,0.0,0.0,7,NumStorePurchases,7,88
1184,9392,1971,26954.0,1,0,2014-05-08,17,4,1,11,0,0,1,1,1,0,2,7,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,False,True,False,False,False,17,3,266.66666666666663,0,0.0,0.0,3,NumStorePurchases,3,17
1185,2292,1985,22327.0,1,0,2013-08-02,94,5,4,8,2,0,5,1,1,0,3,5,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,False,True,False,False,False,24,4,266.66666666666663,0,0.0,0.0,4,NumStorePurchases,4,24
1186,10466,1965,44393.0,1,1,2013-08-22,86,24,2,20,2,2,10,2,1,0,4,4,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,True,False,False,False,False,60,5,266.66666666666663,0,0.0,0.0,5,NumStorePurchases,5,60
1187,9855,1952,62000.0,0,1,2013-08-25,25,899,0,101,0,0,20,1,6,6,13,4,0,0,0,1,0,0,3,11,0,False,False,False,False,True,False,False,False,False,True,False,False,False,1020,25,266.66666666666663,1,1.0,3.0,25,NumStorePurchases,25,1020
1188,4088,1962,31497.0,0,1,2012-12-06,22,108,1,28,13,1,4,2,3,1,4,8,0,0,0,0,0,0,3,11,0,False,False,False,False,True,False,False,False,False,False,True,False,False,155,8,266.66666666666663,0,0.0,0.0,8,NumStorePurchases,8,155
1189,5231,1974,45894.0,0,2,2014-02-27,15,27,2,7,0,2,13,1,1,0,3,5,0,0,0,0,0,0,3,11,0,True,False,False,False,False,False,False,False,True,False,False,False,False,51,4,266.66666666666663,0,0.0,0.0,4,NumStorePurchases,4,51
1190,590,1970,78579.0,0,0,2012-12-22,35,816,66,549,216,66,99,1,5,6,4,3,0,0,0,0,0,0,3,11,1,False,False,False,True,False,False,False,True,False,False,False,False,False,1812,15,266.66666666666663,0,0.0,0.0,15,NumCatalogPurchases,15,1812
1191,8732,1969,67369.0,0,1,2012-11-17,81,1298,0,70,37,14,42,4,7,4,10,4,0,1,1,0,0,0,3,11,1,False,False,False,True,False,False,False,False,False,False,False,True,False,1461,21,266.66666666666663,2,1.0,1.5,21,NumStorePurchases,21,1461
1192,2315,1960,58401.0,0,1,2014-04-20,55,10,0,11,17,29,29,1,1,2,2,4,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,True,False,False,False,False,False,96,5,266.66666666666663,0,0.0,0.0,5,NumCatalogPurchases,5,96
1193,3515,1952,62307.0,0,1,2014-02-17,94,87,13,34,10,6,10,1,4,0,4,5,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,False,True,False,False,False,160,8,266.66666666666663,0,0.0,0.0,8,NumWebPurchases,8,160
1194,2245,1969,43641.0,1,1,2013-04-22,50,57,2,51,4,2,23,3,2,1,4,6,0,0,0,0,0,0,3,11,0,False,False,False,True,False,False,False,False,True,False,False,False,False,139,7,266.66666666666663,0,0.0,0.0,7,NumStorePurchases,7,139
1195,6283,1968,63841.0,0,1,2013-04-21,64,635,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,0,3,11,0,False,False,False,True,False,False,False,True,False,False,False,False,False,908,21,266.66666666666663,0,0.0,0.0,21,NumWebPurchases,21,908
1196,2246,1965,46891.0,0,1,2013-09-01,91,43,12,23,29,15,61,1,2,1,4,4,0,0,0,0,0,0,3,11,0,True,False,False,False,False,False,False,False,True,False,False,False,False,183,7,266.66666666666663,0,0.0,0.0,7,NumStorePurchases,7,183
1197,6606,1969,70091.0,1,0,2013-03-31,11,964,34,137,15,0,11,2,5,2,10,8,0,1,0,0,0,0,3,11,0,False,False,False,True,False,False,False,False,True,False,False,False,False,1161,17,266.66666666666663,1,1.0,3.0,17,NumStorePurchases,17,1161
1198,5545,1972,78075.0,0,0,2014-04-05,72,572,8,259,34,35,80,1,3,5,5,1,0,0,0,0,0,0,3,11,0,False,False,False,False,True,False,False,False,True,False,False,False,False,988,13,266.66666666666663,0,0.0,0.0,13,NumCatalogPurchases,13,988
1199,7342,1961,59184.0,0,1,2012-09-09,6,341,142,113,259,151,66,3,6,6,12,5,0,0,0,0,0,0,3,11,0,True,False,False,False,False,False,False,False,False,False,False,True,False,1072,24,266.66666666666663,0,0.0,0.0,24,NumStorePurchases,24,1072
1200,837,1977,54809.0,1,1,2013-09-11,0,63,6,57,13,13,22,4,2,1,5,4,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,True,False,False,False,False,174,8,266.66666666666663,0,0.0,0.0,8,NumStorePurchases,8,174
1201,9500,1959,58113.0,0,1,2013-01-25,66,221,104,169,102,78,84,3,9,2,8,7,0,0,0,0,0,1,3,11,0,False,False,True,False,False,False,False,False,True,False,False,False,False,758,19,266.66666666666663,0,0.0,0.0,19,NumWebPurchases,19,758
1202,3602,1958,51412.0,0,1,2013-12-31,42,140,3,29,4,5,14,2,3,2,4,4,0,0,0,0,0,0,3,11,0,False,False,False,True,False,False,False,False,True,False,False,False,False,195,9,266.66666666666663,0,0.0,0.0,9,NumStorePurchases,9,195
1203,234,1979,15287.0,1,0,2012-10-10,60,1,2,8,4,3,13,2,1,1,2,7,1,0,0,0,0,0,3,11,1,False,False,True,False,False,False,False,True,False,False,False,False,False,31,4,266.66666666666663,1,1.0,3.0,4,NumStorePurchases,4,31
